,Data,TMAX,TMIN,PRCP
3995,195905,300,170,0
3996,195906,270,160,0
3997,195907,270,140,-9999
3998,195908,260,130,0
3999,195909,260,150,0
4000,195910,260,150,-9999
4001,195911,240,170,-9999
4002,195912,260,150,-9999
4003,196001,260,160,0
4004,196002,270,150,-9999
4005,196003,290,150,0
4006,196004,290,150,-9999
4007,196005,290,160,0
4008,196006,310,120,0
4009,196007,290,140,0
4010,196008,280,140,-9999
4011,196009,240,130,-9999
4012,196010,260,160,-9999
4013,196011,260,150,0
4014,196012,250,170,46
4015,196101,270,170,523
4016,196102,270,160,97
4017,196103,300,180,0
4018,196104,310,170,0
4019,196105,310,150,0
4020,196106,300,140,0
4021,196107,260,120,0
4022,196108,270,160,0
4023,196109,260,130,0
4024,196110,250,160,0
4025,196111,240,150,64
4026,196112,240,160,0
4027,196201,260,140,0
4028,196202,280,160,119
4029,196203,320,160,-9999
4030,196204,320,150,0
4031,196209,-9999,150,0
4032,196210,270,140,0
4033,196211,260,100,0
4034,196212,270,120,0
4035,196301,270,160,5
4036,196302,260,160,135
4037,196303,250,160,-9999
4038,196305,215,-9999,208
4039,196308,230,150,-9999
4040,196309,280,120,0
4041,196310,260,140,0
4042,196311,180,120,0
4043,196312,155,120,0
4044,196402,240,150,0
4045,196403,300,135,-9999
4046,196404,320,170,-9999
4047,196405,300,140,0
4048,196406,250,170,175
4049,196407,240,140,-9999
4050,196408,220,110,-9999
4051,196409,250,130,8
4052,196410,230,160,0
4053,196411,240,180,0
4054,196412,245,190,0
4055,196501,250,160,-9999
4056,196505,310,150,0
4057,196506,230,150,-9999
4058,196507,240,150,0
4059,196508,230,100,0
4060,196509,230,125,394
4061,196510,245,120,427
4062,196511,240,130,10
4063,196512,220,190,0
4064,196601,200,170,0
4065,196602,260,160,-9999
4066,196603,270,160,0
4067,196604,280,140,0
4068,196605,270,145,0
4069,196606,295,130,0
4070,196607,245,100,-9999
4071,196608,270,90,-9999
4072,196609,245,130,0
4073,196610,255,90,-9999
4074,196611,280,150,91
4075,196612,260,145,84
4076,196701,262,180,0
4077,196702,252,170,0
4078,196703,292,160,-9999
4079,196704,274,150,-9999
4080,196705,344,140,-9999
4081,196706,312,126,-9999
4082,196707,292,114,-9999
4083,196708,269,124,0
4084,196709,274,102,-9999
4085,196710,267,140,-9999
4086,196711,256,146,239
4087,196712,251,198,0
4088,196801,242,186,0
4089,196802,200,161,-9999
4090,196803,270,150,0
4091,196804,290,168,0
4092,196805,280,153,-9999
4093,196806,290,128,0
4094,196807,263,139,-9999
4095,196808,270,110,0
4096,196809,270,82,0
4097,196810,260,140,0
4098,196811,240,160,57
4099,196812,242,170,0
4100,196901,248,180,17
4101,196902,280,164,0
4102,196903,292,150,5
4103,196904,301,150,0
4104,196905,331,153,0
4105,196906,310,160,0
4106,196907,234,152,0
4107,196908,270,130,0
4108,196909,240,153,0
4109,196910,260,142,52
4110,196911,284,180,51
4111,196912,236,192,35
4112,197001,230,184,0
4113,197002,268,170,0
4114,197003,270,150,0
4115,197004,305,170,0
4116,197005,310,146,0
4117,197006,278,172,0
4118,197007,237,128,0
4119,197008,274,108,57
4120,197009,266,148,0
4121,197010,290,130,0
4122,197011,280,185,325
4123,197012,250,168,0
4124,197101,280,160,0
4125,197102,280,160,0
4126,197106,300,151,0
4127,197107,290,143,0
4128,197108,265,160,0
4129,197109,265,140,0
4130,197110,245,97,0
4131,197111,250,120,0
4132,197112,250,112,42
4133,197201,240,160,38
4134,197202,230,160,174
4135,197203,280,140,26
4136,197204,290,160,12
4137,197205,300,125,0
4138,197206,280,110,0
4139,197207,260,110,0
4140,197208,255,120,0
4141,197209,260,130,0
4142,197210,250,120,114
4143,197211,250,115,34
4144,197212,260,200,49
4145,197301,250,180,0
4146,197302,280,115,0
4147,197303,305,170,0
4148,197304,260,165,0
4149,197305,320,160,0
4150,197306,240,160,98
4151,197308,230,145,0
4152,197309,220,150,0
4153,197310,260,100,0
4154,197311,250,155,0
4155,197312,235,120,0
4156,197401,270,190,204
4157,197402,275,190,0
4158,197403,I,170,247
4159,197404,300,175,0
4160,197405,315,150,0
4161,197406,250,140,0
4162,197407,230,100,0
4163,197408,240,110,0
4164,197409,250,140,0
4165,197410,260,150,0
4166,197411,260,180,0
4167,197412,250,170,164
4168,197501,240,170,0
4169,197502,230,160,0
4170,197503,270,150,0
4171,197504,300,140,70
4172,197505,300,130,0
4173,197506,230,140,0
4174,197507,230,130,0
4175,197508,250,140,0
4176,197509,250,150,0
4177,197510,270,150,0
4178,197511,250,170,0
4179,197512,230,170,0
4180,197601,230,180,0
4181,197602,255,160,0
4182,197603,270,140,100
4183,197604,300,140,70
4184,197605,310,160,0
4185,197606,250,160,0
4186,197607,210,120,0
4187,197608,250,115,0
4188,197609,270,130,7
4189,197610,280,120,0
4190,197611,-9999,160,0
4191,197612,240,180,0
4192,197701,270,170,0
4193,197702,260,170,0
4194,197703,260,165,0
4195,197704,280,180,0
4196,197705,280,160,0
4197,197706,260,-9999,0
4198,197707,240,140,120
4199,197708,250,130,90
4200,197709,270,150,0
4201,197710,275,120,70
4202,197711,260,160,0
4203,197712,265,150,0
4204,197801,240,160,95
4205,197802,235,150,0
4206,197803,270,150,0
4207,197804,305,155,0
4208,197805,340,155,115
4209,197806,265,135,335
4210,197807,270,140,0
4211,197808,270,135,0
4212,197809,235,90,0
4213,197810,220,115,0
4214,197811,265,160,0
4215,197812,270,170,0
4216,197901,245,170,120
4217,197902,240,140,0
4218,197903,260,180,0
4219,197904,315,170,0
4220,197905,325,165,0
4221,197906,320,150,275
4222,197907,280,145,99
4223,197908,275,120,0
4224,197909,240,135,0
4225,197910,275,145,0
4226,197911,280,160,0
4227,197912,295,160,0
4228,198001,260,175,0
4229,198002,250,175,0
4230,198003,310,150,0
4231,198004,310,155,0
4232,198005,315,105,50
4233,198006,320,105,92
4234,198007,270,95,10
4235,198008,230,140,160
4236,198009,240,110,0
4237,198010,250,150,0
4238,198011,260,160,0
4239,198012,265,180,0
4240,198101,-9999,170,0
4241,198106,-9999,180,0
4242,198110,-9999,170,40
4243,198201,-9999,170,0
4244,198203,-9999,135,44
4245,198205,-9999,150,160
4246,198301,-9999,140,11
4247,198501,-9999,-9999,0
4248,198607,-9999,-9999,0
4249,198608,-9999,-9999,0
4250,198609,-9999,-9999,0
4251,198610,-9999,-9999,0
4252,198611,-9999,-9999,0
4253,198701,-9999,-9999,0
4254,198703,-9999,-9999,0
4255,198704,-9999,-9999,0
4256,198705,311,-9999,65
4257,198706,-9999,-9999,27
4258,198707,-9999,-9999,165
4259,198708,-9999,-9999,10
4260,198802,-9999,-9999,0
4261,198803,-9999,-9999,0
4262,198804,-9999,-9999,0
4263,198805,-9999,170,0
4264,198806,-9999,-9999,0
4265,198807,-9999,-9999,0
4266,198808,-9999,-9999,0
4267,198809,-9999,-9999,0
4268,198903,256,-9999,30
4269,198904,310,-9999,0
4270,198905,302,-9999,75
4271,198906,-9999,-9999,0
4272,198908,-9999,-9999,0
4273,198910,260,-9999,0
4274,198911,288,-9999,0
4275,198912,-9999,86,0
4276,199001,268,148,0
4277,199002,295,155,0
4278,199003,-9999,-9999,5
4279,199004,-9999,-9999,25
4280,199005,-9999,149,165
4281,199006,-9999,138,145
4282,199007,-9999,-9999,0
4283,199008,-9999,99,0
4284,199009,-9999,134,0
4285,199010,282,-9999,0
4286,199011,283,-9999,0
4287,199012,260,132,0
4288,199101,263,150,115
4289,199102,-9999,147,20
4290,199103,-9999,131,10
4291,199104,-9999,134,70
4292,199105,-9999,137,45
4293,199106,337,152,0
4294,199107,-9999,112,0
4295,199108,-9999,138,0
4296,199109,260,-9999,0
4297,199110,284,122,0
4298,199111,240,-9999,0
4299,199112,-9999,155,0
4300,199201,257,189,20
4301,199202,245,-9999,0
4302,199203,312,160,125
4303,199204,-9999,155,145
4304,199205,276,155,0
4305,199206,259,130,0
4306,199207,298,-9999,0
4307,199208,294,130,0
4308,199209,-9999,93,0
4309,199210,264,156,0
4310,199211,225,162,0
4311,199212,-9999,120,15
4312,199301,-9999,146,10
4313,199302,248,155,0
4314,199303,-9999,151,0
4315,199304,305,152,0
4316,199305,-9999,140,0
4317,199306,-9999,121,0
4318,199307,-9999,135,0
4319,199308,-9999,-9999,0
4320,199310,-9999,-9999,0
4321,199311,-9999,159,0
4322,199312,-9999,-9999,0
4323,199401,-9999,175,15
4324,199402,-9999,-9999,0
4325,199403,325,-9999,0
4326,199404,330,-9999,145
4327,199405,-9999,-9999,45
4328,199406,-9999,143,0
4329,199407,279,-9999,0
4330,199408,264,-9999,0
4331,199409,260,-9999,0
4332,199410,-9999,-9999,0
4333,199411,-9999,153,0
4334,199412,-9999,-9999,0
4335,199501,-9999,172,245
4336,199502,-9999,153,665
4337,199503,-9999,146,0
4338,199504,-9999,120,10
4339,199505,-9999,144,150
4340,199506,-9999,146,0
4341,199507,236,112,0
4342,199508,-9999,136,0
4343,199509,-9999,90,0
4344,199510,-9999,-9999,0
4345,199511,300,124,0
4346,199512,-9999,145,25
4347,199601,-9999,-9999,0
4348,199602,256,156,0
4349,199603,-9999,110,270
4350,199604,-9999,-9999,265
4351,199605,326,113,0
4352,199606,-9999,-9999,0
4353,199607,-9999,-9999,0
4354,199608,-9999,-9999,0
4355,199609,272,-9999,0
4356,199610,257,-9999,0
4357,199611,266,-9999,0
4358,199612,-9999,-9999,0
4359,199701,-9999,90,160
4360,199702,-9999,153,0
4361,199703,255,-9999,140
4362,199704,-9999,-9999,335
4363,199705,-9999,136,12
4364,199706,-9999,141,0
4365,199707,-9999,60,0
4366,199708,-9999,-9999,0
4367,199709,272,-9999,0
4368,199710,-9999,-9999,0
4369,199711,-9999,132,0
4370,199712,-9999,-9999,0
4371,199801,-9999,-9999,95
4372,199802,293,-9999,0
4373,199803,320,-9999,59
4374,199804,364,-9999,63
4375,199805,-9999,167,0
4376,199806,-9999,-9999,0
4377,199807,318,-9999,0
4378,199909,-9999,-9999,0
4379,199910,275,-9999,0
4380,199911,-9999,128,0
4381,199912,-9999,139,0
4382,200001,-9999,173,0
4383,200002,262,-9999,0
4384,200003,-9999,-9999,30
4385,200004,-9999,167,216
4386,200005,-9999,-9999,230
4387,200006,276,140,0
4388,200007,-9999,-9999,0
4389,200008,294,-9999,0
4390,200009,-9999,-9999,-9999
4391,200010,-9999,70,-9999
4392,200011,-9999,-9999,-9999
4393,200012,-9999,-9999,-9999
4394,200101,266,-9999,-9999
4395,200102,-9999,161,-9999
4396,200103,-9999,-9999,-9999
4397,200104,-9999,150,-9999
4398,200105,291,-9999,-9999
4399,200106,-9999,-9999,-9999
4400,200107,292,-9999,-9999
4401,200108,299,-9999,-9999
4402,200109,283,129,-9999
4403,200110,-9999,-9999,-9999
4404,200111,-9999,-9999,0
4405,200112,261,-9999,-9999
4406,200201,-9999,159,-9999
4407,200202,-9999,-9999,-9999
4408,200203,314,141,-9999
4409,200204,310,156,-9999
4410,200205,340,152,-9999
4411,200206,283,-9999,-9999
4412,200207,275,-9999,-9999
4413,200208,-9999,97,-9999
4414,200209,299,-9999,-9999
4415,200210,-9999,-9999,-9999
4416,200211,299,130,0
4417,200212,-9999,139,0
4418,200301,266,166,3
4419,200302,-9999,150,-9999
4420,200303,-9999,143,-9999
4421,200304,350,-9999,94
4422,200305,342,142,0
4423,200306,295,-9999,-9999
4424,200307,280,133,0
4425,200308,-9999,-9999,0
4426,200309,-9999,99,-9999
4427,200310,286,-9999,-9999
4428,200311,277,-9999,20
4429,200312,-9999,180,335
4430,200401,-9999,185,3
4431,200402,-9999,154,480
4432,200403,325,145,165
4433,200404,-9999,-9999,0
4434,200405,-9999,-9999,0
4435,200406,273,146,3
4436,200407,-9999,117,0
4437,200408,-9999,-9999,-9999
4438,200409,-9999,-9999,0
4439,200410,-9999,-9999,0
4440,200411,297,117,0
4441,200412,-9999,-9999,0
4442,200501,290,-9999,-9999
4443,200502,351,157,0
4444,200503,-9999,-9999,-9999
4445,200504,354,-9999,64
4446,200505,-9999,-9999,28
4447,200506,-9999,-9999,-9999
4448,200507,-9999,90,0
4449,200508,-9999,-9999,0
4450,200509,-9999,104,-9999
4451,200510,-9999,156,0
4452,200511,-9999,-9999,79
4453,200512,281,166,0
4454,200601,-9999,-9999,56
4455,200602,-9999,-9999,33
4456,200603,330,-9999,15
4457,200604,361,-9999,0
4458,200605,-9999,-9999,33
4459,200606,-9999,-9999,0
4460,200607,-9999,-9999,-9999
4461,200608,-9999,137,-9999
4462,200609,-9999,-9999,0
4463,200610,-9999,-9999,0
4464,200611,-9999,145,0
4465,200701,-9999,165,8
4466,200702,-9999,-9999,30
4467,200703,335,-9999,0
4468,200704,-9999,-9999,15
4469,200705,-9999,-9999,0
4470,200706,-9999,-9999,0
4471,200707,-9999,-9999,0
4472,200708,-9999,-9999,0
4473,200709,-9999,-9999,0
4474,200710,-9999,-9999,0
4475,200711,-9999,148,0
4476,200712,-9999,-9999,0
4477,200801,-9999,-9999,0
4478,200802,-9999,-9999,0
4479,200803,-9999,-9999,132
4480,200804,-9999,-9999,15
4481,200806,-9999,-9999,0
4482,200807,-9999,-9999,0
4483,200808,-9999,-9999,0
4484,200809,-9999,-9999,0
4485,200810,-9999,-9999,0
4486,200901,-9999,-9999,0
4487,200902,-9999,-9999,0
4488,200903,-9999,-9999,-9999
4489,200904,-9999,-9999,0
4490,200905,-9999,-9999,89
4491,200907,-9999,-9999,145
4492,200908,-9999,-9999,0
4493,200909,-9999,-9999,0
4494,200910,-9999,-9999,0
4495,200911,-9999,-9999,-9999
4496,200912,-9999,-9999,-9999
4497,201001,-9999,-9999,0
4498,201002,-9999,-9999,0
4499,201003,-9999,-9999,0
4500,201004,-9999,-9999,0
4501,201005,-9999,-9999,56
4502,201006,-9999,-9999,99
4503,201007,-9999,-9999,28
4504,201008,-9999,-9999,33
4505,201010,-9999,-9999,3
4506,201011,-9999,-9999,0
4507,201012,-9999,-9999,0
4508,201101,-9999,-9999,0
4509,201102,-9999,-9999,0
4510,201103,-9999,-9999,0
4511,201104,-9999,-9999,145
4512,195504,330,-9999,-9999
4513,195505,310,-9999,3
4514,195506,280,-9999,3
4515,195507,250,-9999,33
4516,195508,270,-9999,91
4517,195509,230,-9999,231
4518,195510,260,-9999,0
4519,195511,240,-9999,0
4520,195512,240,160,0
4521,195601,210,170,0
4522,195602,270,160,0
4523,195603,300,150,0
4524,195604,320,150,0
4525,195605,290,150,0
4526,195606,240,130,0
4527,195607,250,130,0
4528,195608,260,120,0
4529,195609,250,60,124
4530,195610,260,130,-9999
4531,195612,270,140,-9999
4532,195701,280,160,0
4533,195702,280,160,-9999
4534,195703,280,140,0
4535,195704,320,140,-9999
4536,195705,270,140,0
4537,195706,320,150,0
4538,195707,280,130,0
4539,195708,260,100,0
4540,195710,270,130,0
4541,195711,280,120,86
4542,195712,240,140,0
4543,195801,230,170,0D
4544,195802,260,150,-9999
4545,195803,300,190,0
4546,195804,330,170,0
4547,195805,330,150,0
4548,195806,280,150,5
4549,195807,260,140,23
4550,195808,230,100,71
4551,195809,240,90,8
4552,195810,270,140,0
4553,195811,240,170,3
4554,195812,260,170,0
4555,195901,230,140,0
4556,195902,260,170,0
4557,195903,290,150,0
4558,195904,300,140,0
4559,195905,300,160,0
4560,195906,280,160,0
4561,195907,260,160,36
4562,195908,270,140,0
4563,195909,270,110,183
4564,195910,260,140,56
4565,195911,240,160,-9999
4566,195912,270,170,0
4567,196001,260,160,0
4568,196002,270,180,0
4569,196003,290,150,0
4570,196004,310,170,0
4571,196005,310,160,5
4572,196006,320,170,61
4573,196007,260,120,691
4574,196008,280,160,23
4575,196009,230,140,-9999
4576,196010,260,120,0
4577,196011,270,160,-9999
4578,196012,240,170,0
4579,196101,240,170,0
4580,196102,270,190,0
4581,196103,300,160,-9999
4582,196104,310,170,-9999
4583,196105,320,150,0
4584,196106,290,140,0
4585,196107,270,140,8
4586,196108,280,130,-9999
4587,196109,250,130,-9999
4588,196110,250,130,-9999
4589,196111,250,150,0
4590,196112,240,160,0
4591,196201,240,160,0
4592,196202,280,140,0
4593,196203,320,160,-9999
4594,196204,320,170,0
4595,196209,-9999,160,0
4596,196210,360,140,0
4597,196211,250,140,104
4598,196212,260,100,-9999
4599,196301,280,130,0
4600,196302,240,160,795
4601,196303,260,170,15
4602,196305,215,160,-9999
4603,196308,240,-9999,0
4604,196309,290,140,0
4605,196310,275,120,0
4606,196311,190,130,0
4607,196312,145,120,0
4608,196402,260,110,0
4609,196403,300,160,0
4610,196404,305,120,0
4611,196405,305,150,0
4612,196406,230,155,-9999
4613,196407,265,150,104
4614,196408,250,150,0
4615,196409,250,120,0
4616,196410,240,140,-9999
4617,196411,240,150,0
4618,196412,220,180,0
4619,196501,250,170,0
4620,196505,290,160,0
4621,196506,240,160,0
4622,196507,250,160,-9999
4623,196508,240,150,0
4624,196509,240,100,0
4625,196510,250,120,-9999
4626,196511,250,110,0
4627,196512,250,130,0
4628,196601,220,170,0
4629,196602,235,170,0
4630,196603,230,150,-9999
4631,196604,285,150,0
4632,196605,290,140,0
4633,196606,275,140,0
4634,196607,260,135,89
4635,196608,255,110,163
4636,196609,255,90,150
4637,196610,250,120,0
4638,196611,284,90,0
4639,196612,240,155,0
4640,196701,260,150,-9999
4641,196702,248,170,-9999
4642,196703,296,165,0
4643,196704,302,160,0
4644,196705,342,140,-9999
4645,196706,288,150,282
4646,196707,280,149,406
4647,196708,263,110,0
4648,196709,254,115,239
4649,196710,263,112,236
4650,196711,240,152,-9999
4651,196712,249,160,0
4652,196801,252,192,0
4653,196802,213,191,0
4654,196803,284,164,0
4655,196804,290,162,0
4656,196805,280,145,-9999
4657,196806,300,149,-9999
4658,196807,280,118,-9999
4659,196808,270,129,99
4660,196809,260,132,282
4661,196810,260,100,15
4662,196811,250,150,-9999
4663,196812,240,182,-9999
4664,196901,254,154,-9999
4665,196902,270,180,0
4666,196903,300,164,0
4667,196904,312,150,-9999
4668,196905,330,154,-9999
4669,196906,284,150,13
4670,196907,260,133,-9999
4671,196908,242,150,0
4672,196909,230,120,345
4673,196910,250,152,0
4674,196911,280,132,0
4675,196912,242,172,0
4676,197001,230,202,0
4677,197002,264,190,0
4678,197003,276,162,0
4679,197004,306,160,-9999
4680,197005,318,152,0
4681,197006,278,154,0
4682,197007,257,160,0
4683,197008,260,120,143
4684,197009,260,115,118
4685,197010,290,148,86
4686,197011,283,130,0
4687,197012,250,193,0
4688,197101,273,180,0
4689,197102,273,180,0
4690,197106,300,174,0
4691,197107,272,140,0
4692,197108,262,148,0
4693,197109,260,141,0
4694,197110,255,140,0
4695,197111,235,92,202
4696,197112,220,130,0
4697,197201,250,112,0
4698,197202,255,172,0
4699,197203,260,162,0
4700,197204,305,160,0
4701,197205,280,140,0
4702,197206,290,135,0
4703,197207,250,150,0
4704,197208,250,115,0
4705,197209,230,105,0
4706,197210,240,120,27
4707,197211,260,110,179
4708,197212,270,110,0
4709,197301,260,170,0
4710,197302,260,170,0
4711,197303,300,110,0
4712,197304,285,155,0
4713,197305,310,170,0
4714,197306,270,170,0
4715,197308,240,150,0
4716,197309,210,150,0
4717,197310,250,140,48
4718,197311,255,130,36
4719,197312,230,160,0
4720,197401,260,145,0
4721,197402,270,200,237
4722,197403,260,160,0
4723,197404,270,160,0
4724,197405,320,160,0
4725,197406,280,160,0
4726,197407,240,135,0
4727,197408,270,105,0
4728,197409,240,105,0
4729,197410,230,135,23
4730,197411,270,135,14
4731,197412,240,160,27
4732,197501,250,180,0
4733,197502,240,170,0
4734,197503,280,150,0
4735,197504,300,160,0
4736,197505,310,150,0
4737,197506,240,120,0
4738,197507,250,150,0
4739,197508,250,140,24
4740,197509,210,140,0
4741,197510,240,130,46
4742,197511,260,140,64
4743,197512,240,160,122
4744,197601,215,180,0
4745,197602,240,160,0
4746,197603,270,170,0
4747,197604,280,160,0
4748,197605,280,150,0
4749,197606,260,150,0
4750,197607,220,150,0
4751,197608,275,130,0
4752,197609,250,115,485
4753,197610,250,140,19
4754,197611,-9999,140,0
4755,197612,240,170,215
4756,197701,260,175,0
4757,197702,260,175,0
4758,197703,280,160,0
4759,197704,270,150,0
4760,197705,318,150,0
4761,197706,270,150,0
4762,197707,240,-9999,0
4763,197708,240,120,0
4764,197709,250,120,0
4765,197710,285,140,0
4766,197711,235,140,0
4767,197712,275,150,0
4768,197801,225,140,0
4769,197802,245,150,0
4770,197803,270,170,0
4771,197804,315,150,0
4772,197805,335,160,0
4773,197806,235,155,0
4774,197807,265,150,160
4775,197808,255,150,29
4776,197809,220,125,0
4777,197810,235,90,0
4778,197811,250,120,0
4779,197812,265,170,0
4780,197901,220,190,0
4781,197902,255,175,0
4782,197903,285,165,0
4783,197904,310,165,90
4784,197905,310,160,10
4785,197906,285,150,0
4786,197907,295,135,30
4787,197908,270,130,0
4788,197909,245,95,0
4789,197910,290,140,0
4790,197911,290,130,0
4791,197912,290,165,17
4792,198001,270,165,0
4793,198002,265,180,182
4794,198003,320,170,245
4795,198004,270,165,18
4796,198005,310,160,2
4797,198006,310,110,0
4798,198007,290,100,0
4799,198008,220,90,0
4800,198009,230,150,0
4801,198010,260,120,200
4802,198011,280,180,0
4803,198012,265,180,0
4804,198101,-9999,190,71
4805,198106,-9999,170,101
4806,198110,-9999,160,280
4807,198201,-9999,175,0
4808,198203,-9999,160,0
4809,198205,-9999,150,0
4810,198301,-9999,140,0
4811,198501,-9999,155,78
4812,198607,-9999,-9999,0
4813,198608,-9999,-9999,0
4814,198609,302,-9999,12
4815,198610,-9999,-9999,10
4816,198611,-9999,-9999,156
4817,198701,-9999,-9999,0
4818,198703,-9999,-9999,9
4819,198704,-9999,-9999,68
4820,198705,-9999,-9999,23
4821,198706,-9999,-9999,0
4822,198707,-9999,128,0
4823,198708,-9999,-9999,0
4824,198802,-9999,-9999,0
4825,198803,-9999,-9999,0
4826,198804,-9999,-9999,0
4827,198805,-9999,-9999,5
4828,198806,-9999,-9999,0
4829,198807,-9999,-9999,66
4830,198808,-9999,-9999,0
4831,198809,-9999,-9999,55
4832,198903,259,-9999,240
4833,198904,320,-9999,0
4834,198905,290,-9999,0
4835,198906,-9999,-9999,0
4836,198908,-9999,-9999,0
4837,198910,274,-9999,0
4838,198911,288,-9999,0
4839,198912,-9999,-9999,0
4840,199001,-9999,88,0
4841,199002,294,148,0
4842,199003,-9999,146,14
4843,199004,351,176,103
4844,199005,-9999,-9999,0
